time|weight|unit|flag
2024-08-28 14:35:06.608000 |    -825 | LG | M
2024-08-28 14:35:06.907463 |    -820 | LG | M
2024-08-28 14:35:07.209267 |    -812 | LG | M
2024-08-28 14:35:07.508694 |    -793 | LG | M
2024-08-28 14:35:07.807757 |    -780 | LG | M
2024-08-28 14:35:08.109037 |    -772 | LG | M
2024-08-28 14:35:08.410428 |    -772 | LG | M
2024-08-28 14:35:08.709386 |    -773 | LG | M
2024-08-28 14:35:09.010458 |    -774 | LG | M
2024-08-28 14:35:09.309322 |    -774 | LG | M
2024-08-28 14:35:09.610751 |    -774 | LG | M
2024-08-28 14:35:09.909362 |    -774 | LG | S
2024-08-28 14:35:10.207299 |    -774 | LG | S
