time|displacement|delay
2024-08-28 15:30:51.992163 |  2.778 | -0.00021
2024-08-28 15:30:52.143114 |  2.784 | -0.00066
2024-08-28 15:30:52.284140 |  2.784 | -0.00008
2024-08-28 15:30:52.430024 |  2.784 |  0.00306
2024-08-28 15:30:52.576166 |  2.788 |  0.00209
2024-08-28 15:30:52.720770 |  2.788 | -0.00048
2024-08-28 15:30:52.868169 |  2.788 | -0.00249
2024-08-28 15:30:53.011768 |  2.788 | -0.00077
2024-08-28 15:30:53.156768 |  2.788 | -0.00037
2024-08-28 15:30:53.307739 |  2.786 | -0.00070
2024-08-28 15:30:53.448645 |  2.558 |  0.00262
2024-08-28 15:30:53.594510 |  2.530 |  0.00228
2024-08-28 15:30:53.742144 |  2.506 |  0.00008
